year,home,away,home_score,away_score,model,p_home_win,p_draw,p_away_win,brier,log_loss,correct
2018,Portugal,Morocco,1,0,elo,0.6431,0.1922,0.1648,0.19149,0.44153,1
2018,Portugal,Morocco,1,0,form,0.6501,0.1899,0.16,0.18413,0.43069,1
2018,Portugal,Morocco,1,0,tournament,0.7151,0.1685,0.1164,0.1231,0.33532,1
2018,Portugal,Morocco,1,0,combined_default,0.6635,0.1855,0.151,0.17042,0.4102,1
2018,Portugal,Morocco,1,0,combined_optimized,0.6596,0.1868,0.1536,0.17433,0.41608,1
2018,Uruguay,Saudi Arabia,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Uruguay,Saudi Arabia,1,0,elo,0.5998,0.2057,0.1945,0.2403,0.51116,1
2018,Uruguay,Saudi Arabia,1,0,form,0.634,0.195,0.171,0.20124,0.45573,1
2018,Uruguay,Saudi Arabia,1,0,tournament,0.7023,0.1728,0.1248,0.13406,0.35335,1
2018,Uruguay,Saudi Arabia,1,0,combined_default,0.6374,0.1937,0.1689,0.19753,0.45036,1
2018,Uruguay,Saudi Arabia,1,0,combined_optimized,0.644,0.1918,0.1642,0.19044,0.44,1
2018,Iran,Spain,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Iran,Spain,0,1,elo,0.2053,0.2106,0.5841,0.2595,0.53772,1
2018,Iran,Spain,0,1,form,0.1793,0.1988,0.6219,0.2146,0.47494,1
2018,Iran,Spain,0,1,tournament,0.1244,0.1726,0.703,0.1335,0.35244,1
2018,Iran,Spain,0,1,combined_default,0.176,0.197,0.627,0.20886,0.46673,1
2018,Iran,Spain,0,1,combined_optimized,0.1712,0.195,0.6338,0.20139,0.45595,1
2018,Denmark,Australia,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Denmark,Australia,1,1,elo,0.3902,0.2731,0.3367,0.79404,1.29797,0
2018,Denmark,Australia,1,1,form,0.4463,0.254,0.2998,0.84553,1.37047,0
2018,Denmark,Australia,1,1,tournament,0.508,0.2342,0.2578,0.91098,1.45162,0
2018,Denmark,Australia,1,1,combined_default,0.4393,0.2567,0.3041,0.83793,1.35993,0
2018,Denmark,Australia,1,1,combined_optimized,0.4553,0.2511,0.2936,0.85441,1.382,0
2018,France,Peru,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,France,Peru,1,0,elo,0.3787,0.2772,0.3441,0.58131,0.97108,1
2018,France,Peru,1,0,form,0.3947,0.2715,0.3338,0.5515,0.92959,1
2018,France,Peru,1,0,tournament,0.4773,0.2439,0.2788,0.4105,0.7397,1
2018,France,Peru,1,0,combined_default,0.4089,0.2669,0.3242,0.52568,0.8942,1
2018,France,Peru,1,0,combined_optimized,0.4069,0.2674,0.3257,0.52943,0.8993,1
2018,Argentina,Croatia,0,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Argentina,Croatia,0,3,elo,0.4965,0.2378,0.2657,0.8423,1.32545,0
2018,Argentina,Croatia,0,3,form,0.4712,0.2459,0.2829,0.79671,1.26261,0
2018,Argentina,Croatia,0,3,tournament,0.5412,0.2238,0.235,0.9282,1.44821,0
2018,Argentina,Croatia,0,3,combined_default,0.4988,0.2371,0.264,0.84669,1.33165,0
2018,Argentina,Croatia,0,3,combined_optimized,0.4815,0.2426,0.2759,0.81509,1.28784,0
2018,Brazil,Costa Rica,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Brazil,Costa Rica,2,0,elo,0.7063,0.1715,0.1222,0.13057,0.34765,1
2018,Brazil,Costa Rica,2,0,form,0.786,0.1424,0.0716,0.07118,0.24075,1
2018,Brazil,Costa Rica,2,0,tournament,0.7767,0.1461,0.0772,0.07715,0.25267,1
2018,Brazil,Costa Rica,2,0,combined_default,0.7518,0.1549,0.0932,0.09429,0.28524,1
2018,Brazil,Costa Rica,2,0,combined_optimized,0.7847,0.1429,0.0724,0.07204,0.24249,1
2018,Nigeria,Iceland,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Nigeria,Iceland,2,0,elo,0.2712,0.2404,0.4884,0.82745,1.30484,0
2018,Nigeria,Iceland,2,0,form,0.2686,0.2392,0.4922,0.83435,1.3144,0
2018,Nigeria,Iceland,2,0,tournament,0.254,0.2324,0.5136,0.87428,1.37042,0
2018,Nigeria,Iceland,2,0,combined_default,0.266,0.238,0.496,0.84141,1.32423,0
2018,Nigeria,Iceland,2,0,combined_optimized,0.2665,0.2382,0.4953,0.84014,1.32245,0
2018,Serbia,Switzerland,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Serbia,Switzerland,1,2,elo,0.2473,0.2294,0.5233,0.34101,0.64758,1
2018,Serbia,Switzerland,1,2,form,0.2037,0.2098,0.5865,0.25651,0.5336,1
2018,Serbia,Switzerland,1,2,tournament,0.2271,0.2203,0.5526,0.3003,0.59316,1
2018,Serbia,Switzerland,1,2,combined_default,0.227,0.2203,0.5527,0.30008,0.59287,1
2018,Serbia,Switzerland,1,2,combined_optimized,0.2071,0.2114,0.5815,0.26272,0.54214,1
2018,Belgium,Tunisia,5,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Belgium,Tunisia,5,2,elo,0.588,0.2094,0.2026,0.25466,0.53105,1
2018,Belgium,Tunisia,5,2,form,0.6802,0.1802,0.1396,0.15426,0.38542,1
2018,Belgium,Tunisia,5,2,tournament,0.642,0.1925,0.1655,0.19258,0.44313,1
2018,Belgium,Tunisia,5,2,combined_default,0.6338,0.1949,0.1713,0.20148,0.45609,1
2018,Belgium,Tunisia,5,2,combined_optimized,0.6746,0.182,0.1434,0.15962,0.3937,1
2018,South Korea,Mexico,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,South Korea,Mexico,1,2,elo,0.234,0.2234,0.5426,0.31381,0.61129,1
2018,South Korea,Mexico,1,2,form,0.2034,0.2097,0.587,0.25591,0.53278,1
2018,South Korea,Mexico,1,2,tournament,0.2093,0.2123,0.5784,0.2666,0.54746,1
2018,South Korea,Mexico,1,2,combined_default,0.2171,0.2158,0.5671,0.2811,0.56721,1
2018,South Korea,Mexico,1,2,combined_optimized,0.2042,0.2101,0.5857,0.25747,0.53493,1
2018,Germany,Sweden,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Germany,Sweden,2,1,elo,0.7228,0.1658,0.1113,0.11671,0.32456,1
2018,Germany,Sweden,2,1,form,0.7496,0.1563,0.0941,0.09599,0.28823,1
2018,Germany,Sweden,2,1,tournament,0.771,0.1483,0.0807,0.08091,0.26001,1
2018,Germany,Sweden,2,1,combined_default,0.7443,0.1581,0.0977,0.09994,0.29537,1
2018,Germany,Sweden,2,1,combined_optimized,0.7527,0.1551,0.0921,0.09368,0.28403,1
2018,England,Panama,6,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,England,Panama,6,1,elo,0.5875,0.2095,0.203,0.25531,0.53195,1
2018,England,Panama,6,1,form,0.6466,0.191,0.1624,0.18772,0.43598,1
2018,England,Panama,6,1,tournament,0.6323,0.1956,0.1722,0.20311,0.45843,1
2018,England,Panama,6,1,combined_default,0.6194,0.1996,0.1811,0.21749,0.47905,1
2018,England,Panama,6,1,combined_optimized,0.6445,0.1917,0.1638,0.18994,0.43925,1
2018,Japan,Senegal,2,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Japan,Senegal,2,2,elo,0.3396,0.2747,0.3858,0.79022,1.29219,0
2018,Japan,Senegal,2,2,form,0.3304,0.2697,0.3999,0.80246,1.31052,0
2018,Japan,Senegal,2,2,tournament,0.2832,0.246,0.4708,0.87041,1.40248,0
2018,Japan,Senegal,2,2,combined_default,0.3223,0.2658,0.412,0.8127,1.32519,0
2018,Japan,Senegal,2,2,combined_optimized,0.3235,0.2662,0.4103,0.81148,1.32353,0
2018,Poland,Colombia,0,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Poland,Colombia,0,3,elo,0.2727,0.2411,0.4862,0.39646,0.7211,1
2018,Poland,Colombia,0,3,form,0.3072,0.2577,0.4351,0.47992,0.83221,1
2018,Poland,Colombia,0,3,tournament,0.2974,0.2528,0.4497,0.45521,0.79914,1
2018,Poland,Colombia,0,3,combined_default,0.291,0.2498,0.4592,0.43955,0.77828,1
2018,Poland,Colombia,0,3,combined_optimized,0.3058,0.257,0.4372,0.47624,0.82728,1
2018,Russia,Uruguay,0,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Russia,Uruguay,0,3,elo,0.2578,0.2342,0.5081,0.36326,0.67712,1
2018,Russia,Uruguay,0,3,form,0.2235,0.2187,0.5578,0.29331,0.58374,1
2018,Russia,Uruguay,0,3,tournament,0.2667,0.2383,0.495,0.38301,0.70329,1
2018,Russia,Uruguay,0,3,combined_default,0.248,0.2298,0.5222,0.3426,0.6497,1
2018,Russia,Uruguay,0,3,combined_optimized,0.2299,0.2216,0.5486,0.30573,0.60045,1
2018,Saudi Arabia,Egypt,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Saudi Arabia,Egypt,2,1,elo,0.3201,0.2642,0.4157,0.70487,1.13913,0
2018,Saudi Arabia,Egypt,2,1,form,0.2961,0.2522,0.4517,0.76315,1.21711,0
2018,Saudi Arabia,Egypt,2,1,tournament,0.2949,0.2516,0.4534,0.76603,1.22099,0
2018,Saudi Arabia,Egypt,2,1,combined_default,0.3054,0.2569,0.4377,0.74005,1.18612,0
2018,Saudi Arabia,Egypt,2,1,combined_optimized,0.2959,0.2521,0.452,0.76358,1.21768,0
2018,Spain,Morocco,2,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Spain,Morocco,2,2,elo,0.6869,0.178,0.1351,1.16586,1.72613,0
2018,Spain,Morocco,2,2,form,0.7165,0.168,0.1155,1.21883,1.78363,0
2018,Spain,Morocco,2,2,tournament,0.7508,0.1558,0.0933,1.28503,1.85889,0
2018,Spain,Morocco,2,2,combined_default,0.7132,0.169,0.1178,1.21321,1.77809,0
2018,Spain,Morocco,2,2,combined_optimized,0.7215,0.1662,0.1123,1.22834,1.79435,0
2018,Iran,Portugal,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Iran,Portugal,1,1,elo,0.2428,0.2274,0.5299,0.9367,1.48126,0
2018,Iran,Portugal,1,1,form,0.2369,0.2247,0.5384,0.94704,1.49292,0
2018,Iran,Portugal,1,1,tournament,0.153,0.1866,0.6604,1.12107,1.67864,0
2018,Iran,Portugal,1,1,combined_default,0.2183,0.2162,0.5655,0.98167,1.53133,0
2018,Iran,Portugal,1,1,combined_optimized,0.2246,0.2191,0.5563,0.9697,1.51817,0
2018,Australia,Peru,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Australia,Peru,0,2,elo,0.2529,0.2319,0.5152,0.35281,0.66325,1
2018,Australia,Peru,0,2,form,0.2089,0.2122,0.579,0.2659,0.5465,1
2018,Australia,Peru,0,2,tournament,0.2292,0.2212,0.5496,0.30435,0.5986,1
2018,Australia,Peru,0,2,combined_default,0.2316,0.2223,0.5461,0.30907,0.60495,1
2018,Australia,Peru,0,2,combined_optimized,0.2119,0.2135,0.5746,0.27139,0.554,1
2018,Denmark,France,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Denmark,France,0,0,elo,0.2606,0.2354,0.504,0.90645,1.44628,0
2018,Denmark,France,0,0,form,0.2415,0.2268,0.5317,0.93892,1.48378,0
2018,Denmark,France,0,0,tournament,0.2496,0.2304,0.52,0.9249,1.46778,0
2018,Denmark,France,0,0,combined_default,0.2511,0.2312,0.5177,0.9222,1.46465,0
2018,Denmark,France,0,0,combined_optimized,0.2427,0.2273,0.53,0.93683,1.48141,0
2018,Nigeria,Argentina,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Nigeria,Argentina,1,2,elo,0.1644,0.192,0.6436,0.19088,0.44063,1
2018,Nigeria,Argentina,1,2,form,0.1696,0.1944,0.636,0.19905,0.45256,1
2018,Nigeria,Argentina,1,2,tournament,0.1162,0.1684,0.7154,0.12285,0.3349,1
2018,Nigeria,Argentina,1,2,combined_default,0.1542,0.1869,0.6589,0.17505,0.41718,1
2018,Nigeria,Argentina,1,2,combined_optimized,0.1618,0.1906,0.6477,0.18661,0.43436,1
2018,Iceland,Croatia,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Iceland,Croatia,1,2,elo,0.3362,0.2728,0.3911,0.55823,0.93891,1
2018,Iceland,Croatia,1,2,form,0.3282,0.2685,0.4033,0.5359,0.90813,1
2018,Iceland,Croatia,1,2,tournament,0.3174,0.2629,0.4197,0.50658,0.86817,1
2018,Iceland,Croatia,1,2,combined_default,0.3287,0.2688,0.4025,0.53731,0.91006,1
2018,Iceland,Croatia,1,2,combined_optimized,0.3266,0.2677,0.4057,0.53153,0.90215,1
2018,South Korea,Germany,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,South Korea,Germany,2,0,elo,0.0932,0.1558,0.751,1.41049,2.37269,0
2018,South Korea,Germany,2,0,form,0.0637,0.137,0.7993,1.5343,2.75361,0
2018,South Korea,Germany,2,0,tournament,0.0472,0.1243,0.8285,1.6098,3.05403,0
2018,South Korea,Germany,2,0,combined_default,0.0714,0.1413,0.7873,1.50213,2.63977,0
2018,South Korea,Germany,2,0,combined_optimized,0.0613,0.1351,0.8036,1.54524,2.79253,0
2018,Mexico,Sweden,0,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Mexico,Sweden,0,3,elo,0.4966,0.2378,0.2656,0.84241,1.3256,0
2018,Mexico,Sweden,0,3,form,0.4922,0.2392,0.2686,0.83431,1.31435,0
2018,Mexico,Sweden,0,3,tournament,0.4485,0.2533,0.2983,0.75772,1.2098,0
2018,Mexico,Sweden,0,3,combined_default,0.483,0.2421,0.2748,0.81778,1.29153,0
2018,Mexico,Sweden,0,3,combined_optimized,0.4857,0.2412,0.273,0.82268,1.29827,0
2018,Serbia,Brazil,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Serbia,Brazil,0,2,elo,0.0795,0.1475,0.773,0.07963,0.25751,1
2018,Serbia,Brazil,0,2,form,0.0529,0.129,0.8181,0.05255,0.20082,1
2018,Serbia,Brazil,0,2,tournament,0.041,0.1189,0.8401,0.04137,0.17419,1
2018,Serbia,Brazil,0,2,combined_default,0.0606,0.1339,0.8055,0.05941,0.21624,1
2018,Serbia,Brazil,0,2,combined_optimized,0.0512,0.1275,0.8213,0.05081,0.19686,1
2018,Switzerland,Costa Rica,2,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Switzerland,Costa Rica,2,2,elo,0.4086,0.2667,0.3247,0.81022,1.32181,0
2018,Switzerland,Costa Rica,2,2,form,0.5162,0.2316,0.2522,0.92045,1.46264,0
2018,Switzerland,Costa Rica,2,2,tournament,0.3969,0.2707,0.3324,0.79985,1.30666,0
2018,Switzerland,Costa Rica,2,2,combined_default,0.4433,0.2554,0.3012,0.84172,1.36489,0
2018,Switzerland,Costa Rica,2,2,combined_optimized,0.4986,0.2374,0.264,0.89993,1.43812,0
2018,Japan,Poland,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Japan,Poland,0,1,elo,0.3351,0.2722,0.3927,0.55517,0.93467,1
2018,Japan,Poland,0,1,form,0.3123,0.2602,0.4275,0.49297,0.84977,1
2018,Japan,Poland,0,1,tournament,0.2862,0.2474,0.4664,0.42779,0.76263,1
2018,Japan,Poland,0,1,combined_default,0.3149,0.2618,0.4233,0.50024,0.85962,1
2018,Japan,Poland,0,1,combined_optimized,0.3084,0.2583,0.4332,0.48309,0.83647,1
2018,Senegal,Colombia,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Senegal,Colombia,0,1,elo,0.2681,0.2389,0.493,0.38593,0.70716,1
2018,Senegal,Colombia,0,1,form,0.2888,0.2487,0.4626,0.43402,0.77091,1
2018,Senegal,Colombia,0,1,tournament,0.3004,0.2543,0.4453,0.46264,0.80906,1
2018,Senegal,Colombia,0,1,combined_default,0.2834,0.2462,0.4704,0.42134,0.75408,1
2018,Senegal,Colombia,0,1,combined_optimized,0.2905,0.2495,0.46,0.43817,0.77643,1
2018,Panama,Tunisia,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Panama,Tunisia,1,2,elo,0.3497,0.2804,0.3698,0.59807,0.99471,1
2018,Panama,Tunisia,1,2,form,0.3341,0.2717,0.3942,0.55249,0.93097,1
2018,Panama,Tunisia,1,2,tournament,0.4127,0.2653,0.3221,0.70022,1.13296,0
2018,Panama,Tunisia,1,2,combined_default,0.36,0.2736,0.3664,0.60589,1.004,1
2018,Panama,Tunisia,1,2,combined_optimized,0.3457,0.2707,0.3836,0.57279,0.95824,1
2018,England,Belgium,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,England,Belgium,0,1,elo,0.3494,0.2802,0.3704,0.59693,0.99309,1
2018,England,Belgium,0,1,form,0.3045,0.2563,0.4392,0.47283,0.82271,1
2018,England,Belgium,0,1,tournament,0.4004,0.2695,0.3301,0.68169,1.10833,0
2018,England,Belgium,0,1,combined_default,0.3464,0.2692,0.3844,0.57136,0.95598,1
2018,England,Belgium,0,1,combined_optimized,0.3186,0.2582,0.4232,0.50088,0.85994,1
2018,France,Argentina,4,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,France,Argentina,4,3,elo,0.3598,0.2841,0.356,0.61733,1.02215,1
2018,France,Argentina,4,3,form,0.4175,0.2636,0.3189,0.51044,0.8734,1
2018,France,Argentina,4,3,tournament,0.349,0.28,0.371,0.63984,1.05268,0
2018,France,Argentina,4,3,combined_default,0.3773,0.2759,0.3468,0.58412,0.97468,1
2018,France,Argentina,4,3,combined_optimized,0.4074,0.266,0.3265,0.52851,0.89784,1
2018,Uruguay,Portugal,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Uruguay,Portugal,2,1,elo,0.2774,0.2433,0.4793,0.811,1.28217,0
2018,Uruguay,Portugal,2,1,form,0.2341,0.2235,0.5424,0.93076,1.45197,0
2018,Uruguay,Portugal,2,1,tournament,0.2581,0.2343,0.5075,0.86287,1.35428,0
2018,Uruguay,Portugal,2,1,combined_default,0.2574,0.2341,0.5085,0.86472,1.35695,0
2018,Uruguay,Portugal,2,1,combined_optimized,0.2376,0.2251,0.5373,0.92054,1.43699,0
2018,Russia,Spain,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Russia,Spain,1,1,elo,0.1499,0.1851,0.665,1.12871,1.6867,0
2018,Russia,Spain,1,1,form,0.0863,0.1517,0.762,1.3077,1.88586,0
2018,Russia,Spain,1,1,tournament,0.1417,0.1812,0.677,1.14885,1.70801,0
2018,Russia,Spain,1,1,combined_default,0.1256,0.1725,0.702,1.19335,1.75763,0
2018,Russia,Spain,1,1,combined_optimized,0.0945,0.156,0.7495,1.28293,1.85763,0
2018,Croatia,Denmark,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Croatia,Denmark,1,1,elo,0.3628,0.283,0.3542,0.7711,1.26219,0
2018,Croatia,Denmark,1,1,form,0.3596,0.2842,0.3562,0.76853,1.25802,0
2018,Croatia,Denmark,1,1,tournament,0.3521,0.2818,0.3661,0.77383,1.26657,0
2018,Croatia,Denmark,1,1,combined_default,0.359,0.2831,0.3579,0.77084,1.26182,0
2018,Croatia,Denmark,1,1,combined_optimized,0.3585,0.2839,0.3576,0.76928,1.25927,0
2018,Brazil,Mexico,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Brazil,Mexico,2,0,elo,0.6566,0.1878,0.1556,0.17743,0.42072,1
2018,Brazil,Mexico,2,0,form,0.7253,0.1649,0.1097,0.11468,0.3211,1
2018,Brazil,Mexico,2,0,tournament,0.7542,0.1546,0.0912,0.09265,0.28213,1
2018,Brazil,Mexico,2,0,combined_default,0.705,0.1715,0.1234,0.13165,0.34949,1
2018,Brazil,Mexico,2,0,combined_optimized,0.7296,0.1634,0.107,0.11128,0.31527,1
2018,Belgium,Japan,3,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Belgium,Japan,3,2,elo,0.545,0.2227,0.2324,0.31061,0.60701,1
2018,Belgium,Japan,3,2,form,0.6329,0.1954,0.1717,0.20242,0.45743,1
2018,Belgium,Japan,3,2,tournament,0.5719,0.2143,0.2137,0.27488,0.55875,1
2018,Belgium,Japan,3,2,combined_default,0.5825,0.211,0.2065,0.26148,0.54045,1
2018,Belgium,Japan,3,2,combined_optimized,0.6239,0.1981,0.1779,0.21234,0.47171,1
2018,Sweden,Switzerland,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Sweden,Switzerland,1,0,elo,0.2783,0.2437,0.4779,0.8086,1.27888,0
2018,Sweden,Switzerland,1,0,form,0.2379,0.2252,0.5369,0.9198,1.43591,0
2018,Sweden,Switzerland,1,0,tournament,0.3011,0.2546,0.4443,0.75077,1.20045,0
2018,Sweden,Switzerland,1,0,combined_default,0.2699,0.2399,0.4902,0.83095,1.30982,0
2018,Sweden,Switzerland,1,0,combined_optimized,0.2472,0.2295,0.5233,0.89326,1.3976,0
2018,Colombia,England,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Colombia,England,1,1,elo,0.3496,0.2803,0.3701,0.77709,1.27177,0
2018,Colombia,England,1,1,form,0.318,0.2631,0.4189,0.81956,1.3351,0
2018,Colombia,England,1,1,tournament,0.318,0.2632,0.4188,0.81944,1.33494,0
2018,Colombia,England,1,1,combined_default,0.3306,0.27,0.3993,0.80166,1.30925,0
2018,Colombia,England,1,1,combined_optimized,0.318,0.2631,0.4189,0.81954,1.33508,0
2018,Uruguay,France,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Uruguay,France,0,2,elo,0.3116,0.2599,0.4285,0.49119,0.84738,1
2018,Uruguay,France,0,2,form,0.2719,0.2407,0.4874,0.39467,0.71872,1
2018,Uruguay,France,0,2,tournament,0.2912,0.2498,0.459,0.43984,0.77866,1
2018,Uruguay,France,0,2,combined_default,0.2926,0.2506,0.4568,0.44356,0.78362,1
2018,Uruguay,France,0,2,combined_optimized,0.2748,0.242,0.4832,0.40115,0.72732,1
2018,Brazil,Belgium,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Brazil,Belgium,1,2,elo,0.6103,0.2024,0.1873,1.07401,1.67528,0
2018,Brazil,Belgium,1,2,form,0.6178,0.2001,0.1821,1.09075,1.70332,0
2018,Brazil,Belgium,1,2,tournament,0.7049,0.172,0.1231,1.29536,2.09452,0
2018,Brazil,Belgium,1,2,combined_default,0.6366,0.194,0.1694,1.13276,1.77542,0
2018,Brazil,Belgium,1,2,combined_optimized,0.6306,0.1959,0.1734,1.11936,1.75211,0
2018,Sweden,England,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Sweden,England,0,2,elo,0.2363,0.2244,0.5393,0.31841,0.61745,1
2018,Sweden,England,0,2,form,0.2247,0.2192,0.556,0.29568,0.58693,1
2018,Sweden,England,0,2,tournament,0.2159,0.2153,0.5688,0.27896,0.56431,1
2018,Sweden,England,0,2,combined_default,0.2271,0.2203,0.5525,0.30037,0.59325,1
2018,Sweden,England,0,2,combined_optimized,0.2234,0.2187,0.5579,0.29319,0.58357,1
2018,Russia,Croatia,2,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Russia,Croatia,2,2,elo,0.3052,0.2567,0.4381,0.83761,1.35992,0
2018,Russia,Croatia,2,2,form,0.2519,0.2315,0.5166,0.92098,1.46325,0
2018,Russia,Croatia,2,2,tournament,0.3143,0.2613,0.4244,0.82465,1.34221,0
2018,Russia,Croatia,2,2,combined_default,0.2888,0.249,0.4622,0.86101,1.39027,0
2018,Russia,Croatia,2,2,combined_optimized,0.2611,0.2359,0.5031,0.90514,1.4445,0
2018,France,Belgium,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,France,Belgium,1,0,elo,0.3776,0.2776,0.3448,0.58332,0.97391,1
2018,France,Belgium,1,0,form,0.3449,0.2776,0.3775,0.6488,1.06461,0
2018,France,Belgium,1,0,tournament,0.4399,0.2561,0.304,0.47175,0.82126,1
2018,France,Belgium,1,0,combined_default,0.3817,0.2722,0.3461,0.57614,0.96309,1
2018,France,Belgium,1,0,combined_optimized,0.3588,0.2745,0.3667,0.62089,1.02488,0
2018,Croatia,England,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Croatia,England,2,1,elo,0.2865,0.2476,0.466,0.7875,1.25007,0
2018,Croatia,England,2,1,form,0.2839,0.2463,0.4698,0.79418,1.25916,0
2018,Croatia,England,2,1,tournament,0.27,0.2398,0.4903,0.8308,1.30948,0
2018,Croatia,England,2,1,combined_default,0.2814,0.2452,0.4734,0.80051,1.26781,0
2018,Croatia,England,2,1,combined_optimized,0.2818,0.2454,0.4728,0.79948,1.2664,0
2018,Belgium,England,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Belgium,England,2,0,elo,0.3704,0.2802,0.3494,0.59693,0.99309,1
2018,Belgium,England,2,0,form,0.4392,0.2563,0.3045,0.47283,0.82271,1
2018,Belgium,England,2,0,tournament,0.3301,0.2695,0.4004,0.68169,1.10833,0
2018,Belgium,England,2,0,combined_default,0.3844,0.2692,0.3464,0.57136,0.95598,1
2018,Belgium,England,2,0,combined_optimized,0.4232,0.2582,0.3186,0.50088,0.85994,1
2018,France,Croatia,4,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,France,Croatia,4,2,elo,0.4988,0.2371,0.2641,0.37715,0.69553,1
2018,France,Croatia,4,2,form,0.5297,0.2274,0.2429,0.33187,0.63542,1
2018,France,Croatia,4,2,tournament,0.5283,0.2278,0.2439,0.33389,0.6381,1
2018,France,Croatia,4,2,combined_default,0.517,0.2314,0.2516,0.35014,0.65972,1
2018,France,Croatia,4,2,combined_optimized,0.5295,0.2275,0.243,0.33217,0.63581,1
2022,Qatar,Ecuador,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Qatar,Ecuador,0,2,elo,0.3416,0.2758,0.3825,0.57407,0.96095,1
2022,Qatar,Ecuador,0,2,form,0.3482,0.2795,0.3723,0.59337,0.98806,1
2022,Qatar,Ecuador,0,2,tournament,0.3388,0.2742,0.387,0.5657,0.94928,1
2022,Qatar,Ecuador,0,2,combined_default,0.3432,0.2767,0.3801,0.57868,0.9674,1
2022,Qatar,Ecuador,0,2,combined_optimized,0.3468,0.2787,0.3745,0.58926,0.98226,1
2022,Senegal,Netherlands,0,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Senegal,Netherlands,0,2,elo,0.2088,0.2121,0.5791,0.26572,0.54625,1
2022,Senegal,Netherlands,0,2,form,0.1734,0.1961,0.6305,0.2051,0.4613,1
2022,Senegal,Netherlands,0,2,tournament,0.1762,0.1974,0.6264,0.20961,0.4678,1
2022,Senegal,Netherlands,0,2,combined_default,0.1883,0.2028,0.6089,0.22954,0.4961,1
2022,Senegal,Netherlands,0,2,combined_optimized,0.1738,0.1963,0.6299,0.20576,0.46226,1
2022,England,Iran,6,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,England,Iran,6,2,elo,0.4398,0.2561,0.3041,0.47192,0.82149,1
2022,England,Iran,6,2,form,0.4075,0.267,0.3254,0.52821,0.8976,1
